seqnames	start	end	width	strand	closest_gene	strand_gene	collision	reassigned	reassigned.to	BM_BM_01	BM_BM_03	BM_BM_06	BM_BM_12	BM_BM_18	B_BM_01	B_BM_03	B_BM_06	B_BM_12	B_BM_18	B_PB_01	B_PB_03	B_PB_06	B_PB_09	B_PB_12	B_PB_18	CD34_BM_03	CD34_BM_06	CD34_BM_12	CD34_BM_18	CFC_BM_00	CFC_BM_01	CFC_BM_03	CFC_BM_06	CFC_BM_12	CFC_PB_03	CFC_PB_06	CFC_PB_09	CFC_PB_12	MNC_BM_01	MNC_BM_03	MNC_BM_06	MNC_BM_12	MNC_BM_18	MNC_PB_01	MNC_PB_03	MNC_PB_06	MNC_PB_09	MNC_PB_12	MNC_PB_18	Myelo_BM_01	Myelo_BM_03	Myelo_BM_06	Myelo_BM_12	Myelo_BM_18	Myelo_PB_01	Myelo_PB_03	Myelo_PB_06	Myelo_PB_09	Myelo_PB_12	Myelo_PB_18	NK_BM_12	NK_BM_18	NK_PB_03	NK_PB_06	NK_PB_09	NK_PB_12	NK_PB_18	PB_PB_01	PB_PB_03	PB_PB_06	PB_PB_09	PB_PB_12	PB_PB_18	TE_BM_03	TE_BM_06	TE_BM_12	TE_BM_18	T_BM_01	T_BM_03	T_BM_12	T_BM_18	T_PB_01	T_PB_03	T_PB_06	T_PB_09	T_PB_12	T_PB_18
chr1	35458537	35458537	1	+	ZMYM6	-	FALSE	FALSE																																														1																																	
chr1	35573299	35573299	1	-	ZMYM1	+	FALSE	FALSE																																																				20																											
chr1	35650004	35650004	1	+	SFPQ	-	FALSE	FALSE																																											910																																				
chr1	35792421	35792421	1	+	ZMYM4	+	FALSE	FALSE																																																			4200																												
chr1	35805576	35805576	1	+	ZMYM4	+	FALSE	FALSE									375														216																																																								
chr1	35806446	35806446	1	-	ZMYM4	+	FALSE	FALSE																																																																		24													
chr1	35817408	35817408	1	-	ZMYM4	+	FALSE	FALSE			163																													245																																															
chr1	35821787	35821787	1	+	ZMYM4	+	FALSE	FALSE																																																								279																							
chr1	35833943	35833943	1	+	ZMYM4	+	FALSE	FALSE										10277									1																														2475																														
chr1	35882486	35882486	1	+	ZMYM4	+	FALSE	FALSE																																														623																																	
chr1	35883850	35883850	1	-	ZMYM4	+	FALSE	FALSE															1692																																																														1		
chr1	35937322	35937322	1	+	KIAA0319L	-	FALSE	FALSE																														1020																										60																							
chr1	36220490	36220490	1	+	CLSPN	-	FALSE	FALSE																						19																																																									
chr1	36363374	36363374	1	-	AGO1	+	FALSE	FALSE																																																3																															
chr1	36412905	36412905	1	-	AGO3	+	FALSE	FALSE																																																							36																								
chr1	36425231	36425231	1	+	AGO3	+	FALSE	FALSE																																														68																																	
chr1	36440165	36440165	1	+	AGO3	+	FALSE	FALSE																																														213																																	
chr1	36444393	36444393	1	+	AGO3	+	FALSE	FALSE													124																																	1																																	
chr1	36445272	36445272	1	-	AGO3	+	FALSE	FALSE																																																																														10	
chr1	36447603	36447603	1	-	AGO3	+	FALSE	FALSE			1																																																																												
chr1	36465996	36465996	1	+	AGO3	+	FALSE	FALSE																																																										2																					
chr1	36505342	36505342	1	-	AGO3	+	FALSE	FALSE																																																										31																					
chr1	36745368	36745368	1	-	THRAP3	+	FALSE	FALSE																																															1322													16978																			
chr1	36797980	36797980	1	+	STK40	-	FALSE	FALSE																																																																		34													
chr1	36921184	36921184	1	-	MRPS15	-	FALSE	FALSE																																															1																																
chr1	37723710	37723710	1	-	MIR4255	+	FALSE	FALSE																									1																																																						
chr1	37882120	37882120	1	-	LINC01137	-	FALSE	FALSE																																																																							1								
chr1	38272423	38272423	1	+	YRDC	-	FALSE	FALSE														1																																																																	
chr1	38328645	38328645	1	+	INPP5B	-	FALSE	FALSE																						96																																																									
chr1	38379978	38379978	1	+	INPP5B	-	FALSE	FALSE																																																				1																											
chr1	38475165	38475165	1	+	UTP11L	+	FALSE	FALSE									1																																																																						
chr1	38611835	38611835	1	-	MIR3659	+	FALSE	FALSE																							1																																																								
chr1	38735456	38735456	1	+	LINC01343	-	FALSE	FALSE																																																												1																			
chr1	39337663	39337663	1	+	MYCBP	-	FALSE	FALSE																																										268																																					
chr1	39510509	39510509	1	-	NDUFS5	+	FALSE	FALSE																		1																																																													
chr1	39639899	39639899	1	+	MACF1	+	FALSE	FALSE					9						909																																			138						385																											
chr1	39677963	39677963	1	-	MACF1	+	FALSE	FALSE														1																																																																	
chr1	39685614	39685614	1	-	MACF1	+	FALSE	FALSE																																																								13										2													
chr1	39686628	39686628	1	-	MACF1	+	FALSE	FALSE																																																											714																				
chr1	39717166	39717166	1	-	MACF1	+	FALSE	FALSE																		1																																																													
