#eID Symbol logFC P.Value
3438 RAP1GAP -1.69481211501412 0.000833329241732841
22091 C19orf66 1.58254650951422 0.000835010929803534
16242 NA -3.45958402047393 0.000836200415744912
20882 FBXW4 -1.46204266692858 0.000841475163518927
20877 UTP14A 1.38843796889836 0.000842601262441883
7503 AMPD3 1.82495090069631 0.000854047258102195
636 THBS1 -1.18528232950195 0.000854488425271054
5189 B9D1 -1.3762881573672 0.00085684925979578
8077 H2BFS -1.42983888991885 0.000858078277711555
14232  -1.66840340354633 0.000858704537700295
18723 ATHL1 2.04755361426721 0.000859293761353746
17362 PHLDA1 1.40016172453337 0.000860497264888205
2391 SP100 1.49762985710834 0.000863567246757555
20262 NA -2.89450877840158 0.000870747741503581
3406 PIK3CD -2.3495283456983 0.000872551747241339
9733 HTATIP2 -1.23566702567222 0.000872606261489586
8660  -1.34730075813255 0.000884222704998912
19383 ZNF224 2.17680211236636 0.000887645958191297
9293 HIST1H2BK -1.44339396172501 0.000899234685140144
11449 CD44 -1.72804756854761 0.00090159788080993
15054 NA -2.80244801713762 0.000902962128817798
9025 PLAA -2.42994226069766 0.000904134149468543
18737 DPM3 -1.32329648492402 0.000906514613768304
14582 NA 1.87921039180554 0.000909336276287404
7572 CAPN9 -1.49917532277495 0.000916017458461061
691 IGFBP7 -5.86479708601404 0.000921180420697495
2080 CRIM1 -1.35579196974845 0.000922706678469966
19924 C11orf21 2.10647046663029 0.000923478375884121
10788 IL1R2 3.89283954470947 0.000924482314601986
1731 AMFR -1.31303585891009 0.000925328855037412
10899 ADRA1A -1.35893853235028 0.000926417187230354
19647 HHIPL2 -2.59137679048599 0.00092812816678144
3923 GRK5 -1.86910913907735 0.000930798848449609
14807 MIR548N 2.25752983463231 0.000930845635638446
9499 IDH3B -1.19914589704775 0.000933104605376997
3568 MAOB 4.27460737788213 0.000933427429350063
2384 SLC16A3 1.70348196160853 0.000935005400064766
698 BHLHE40 -1.51152450174767 0.000935365997613295
3966 IFI44L 5.91164140632533 0.00094093139326715
1037 IDH3B -1.20655444278595 0.00094404310777555
10363 CD44 -1.52594334278372 0.00094557564052619
16398 CXCR4 -5.53566864729045 0.000949827865197233
19670 FAM46C -3.0833143435105 0.000954313620266748
9583 NA 1.90657701891662 0.000954678989786783
12126 MAOA -1.44284601111781 0.000954848567100167
21693 NA -2.76998146770835 0.000962210411916771
4846 NA 2.01914990727529 0.000967426860748113
1657 RIOK3 3.13201771530419 0.000968906241327805
1159 IER3 1.43602017283938 0.000968998470214585
6158 APOBEC3B 1.14532257907501 0.000969554135986985
2654 IMPA2 -1.19118781235879 0.000969589494916614
1967 IDS 1.74317333560717 0.000969897641017651
13533 PKP2 -2.57898853138874 0.000973659092710473
12163 PACS2 -1.24405608230643 0.000975268437935453
19320 GALNT6 -1.9122970360567 0.000977120030888157
4195 RNF24 -1.26827080219843 0.000981536938255499
4551 RAD51 1.32821066117286 0.000985519331745579
17424  1.36329143953285 0.00098628083787522
2859 INPP5D 4.99700611903415 0.000986386938155695
2357 VAMP7 1.3518916440755 0.000986603074383611
17794 C19orf66 1.44225773330194 0.000990524058187917
8703 FERMT2 -3.47799219147199 0.000997813549553463
20867 ATP6V1H 1.40119723036212 0.00100119074151777
7168 CDY1B -2.61345665976186 0.00100282116285202
9198 GATA2 2.18109766417794 0.00100731256975369
2535 INPP5A -1.43876594569704 0.00100865213972035
8240 ATP5L -1.42168708742909 0.00101019317835593
4281 HLF -2.41912928089755 0.00101176927873072
1318 DHCR7 -1.58128481227435 0.00101291552625736
8106 SNTB1 2.40516592646836 0.00101631230527333
6942 COLEC10 1.37629140633959 0.00102757320701511
771 ATP1B1 -1.23396649487209 0.0010280151966084
6308 DNAJC4 -1.3196227633198 0.00103008117524438
17120 HN1 1.27170080679572 0.00103171548781301
9003 RNF139 1.21624560417001 0.00103485199318067
2257 LTBP1 -1.43599330274536 0.00104149962254668
10196 CA12 -1.50047990078852 0.00104591674041107
2197 EFNB2 1.59528123758906 0.00104611946735746
21272 CCDC28B 1.31817417790054 0.00104868233579918
931 MGST3 -1.32977392830534 0.00105195924591819
5294 EREG 2.32901285772959 0.001053441150677
3626 SMARCD3 -1.3237954287642 0.00105669272623628
6263 WNT11 3.24349862286005 0.00105756845454793
21601 KLK5 -1.99458711788147 0.00105779363771272
10968 URI1 -1.31333919889672 0.00106011092016044
3546 SH3YL1 -1.73241313165871 0.00106246351147395
18957 SLC15A3 4.57467909786382 0.00106354115616277
4196 RNF24 -1.74988006661107 0.00106511150027163
425 PALLD -1.70617860540368 0.00106830048854791
7935 IRF7 1.27417671775788 0.00107018467902205
18365 DCAF10 1.64399629748352 0.00107527890015999
12715 TREX2 1.4504304594703 0.00107814243911959
18743 ZNF358 -1.83553205601938 0.00107864993242571
17610 TSKU -1.52517217982843 0.00108073250408621
19264 ZNF446 -1.61937032283848 0.00108221122192303
9093 GATA3 3.93368396778516 0.0010826816080685
15707 NA 1.24586675814352 0.00108640955155203
6536 GABRB1 -3.00374241847442 0.00109127312007167
4640 NEFM -2.75611568489417 0.00109195108188169
19973 NA -2.92840059327302 0.00109350084006526
8616 PLIN2 4.57145654360927 0.00109371311275186
8144 FDFT1 -1.18328669254142 0.00109374177025461
11621 PLXND1 1.58138506535935 0.00109677487943647
439 TACC1 -1.45858374760367 0.00109810371422952
7028 GLRX3 2.28229442874808 0.00110226876412303
19127 DENND1A 1.30992481089954 0.00110275001671746
12786 RAB22A 1.15983403494196 0.00110654497746213
12483 UNC5B 2.76352071246731 0.00111358092722856
21515 SLC52A2 1.43096647960524 0.00111403123409736
1864 PAM -1.30466238498102 0.00111640657908002
17365 PHLDA1 1.3534453462545 0.00111651018770489
11799 SEPT6 -3.11444371547223 0.00112152002262418
13454 NENF -1.58992005266398 0.00112545963284554
581 PSMF1 -1.41311556427548 0.00113435786320149
14122 ZNF467 -1.82133274118218 0.00113477961274196
7880 NA -2.93114691431095 0.00113841386545923
13462 PPP2R5C -1.44256135626425 0.00114009176829925
4182 CCL5 2.76046422305218 0.00114948091354292
19068 YBX2 4.39273266152833 0.00115759509593943
17918 KCTD15 -1.19853276631802 0.00117231461061632
14467 NSDHL 1.28911546527169 0.00117715570706615
19457 ANTXR1 2.15114525898228 0.00117934089760108
18725 AEN 1.23219856184588 0.00117946103422645
16325 NA -2.33480418610974 0.00118414180482617
2416 ANPEP -4.11529135730357 0.00118425965300603
10434 TPM1 -1.5982577444898 0.00120004794164992
11179 IDS 2.57591179628056 0.00120163568464535
8404 UQCRFS1P1 -1.14742576102153 0.00120255057932196
15251 NA 2.77531000848162 0.0012026242137843
2196 EFNB2 1.45616501205836 0.00120461165323807
2668 BCL6 -1.41404950729031 0.00120560554322962
9265 SLC19A1 1.74450860081884 0.0012115136189055
623 DAP -1.22953286007643 0.00121171818050847
4443 RAMP1 1.32322988523521 0.00121415362324531
16933 EDDM3A 4.06655744827879 0.00121783991828387
10074 TP53I3 -1.06806810555319 0.00122033056269156
9896 IDH3B -1.16116041663912 0.00122163550964101
8796 POLR2H -1.34542613695523 0.00122978869320909
17516 SLC52A2 1.37455181535795 0.00123204184767121
9227 PNPLA4 -1.72067253857667 0.00123234585084053
14883 ETV2 -1.29877107487071 0.00124291030240729
6184 UPK3B -1.60680205572149 0.00125179259039392
955 SEPP1 -4.53443827872913 0.00125351978087741
10935 HLA-G 1.35201490722777 0.00125360786547308
5037 NA -1.18206540734916 0.00125637627631352
15427 NA -1.69274318715743 0.00125865246440482
6031 UGT2B4 -4.16305965401045 0.00126053049978734
18966 PIEZO2 -3.08965527958472 0.00126291353201068
19966  -1.23198277197992 0.0012651122500575
21842 GCAT -1.47892657501607 0.00126697570486671
20636 RNF208 -1.54252562742797 0.0012715890616083
2392 SP100 2.32308149715354 0.0012811566028414
21595 ASAP3 -2.28970587752009 0.00128460389126285
9 CCL5 3.22782438962377 0.00129203864081532
20115 FAXDC2 2.52739526176529 0.00129465536348522
10665 GALR2 1.57116529032218 0.00129523779797982
19230 CLIC5 -1.28621813096108 0.00129550119256499
21106 UBL4A 1.24450682297047 0.00129568088285494
7462 ICA1 -1.13636935785261 0.00129802036948643
12922 ERG -1.43514665736626 0.00130847207781758
12698 NA -1.38937643838883 0.00131687696876806
12892 MTMR1 1.45506564718614 0.00131970114103947
15102 VGLL1 2.22969290455934 0.00132291802002607
13855 TFF2 2.22534608245225 0.0013267234256185
11610 ALDH1A1 2.9816842366737 0.00132867333922177
21460 NA 2.72810812683431 0.00132965786857122
1663 ACTR1B -1.18017070797543 0.00133431789790567
1093 ID2 -1.30587336619327 0.00133519924319045
11822 CENPB -1.46850467835562 0.00134509545190587
15068 GYG2 -5.04421419735086 0.00134889412508598
8307 NA 1.02667848725829 0.00135398291034338
14587 NA -2.7614483040264 0.0013559498535112
15014 SEC24D 3.47419681129752 0.00136055665409925
21416 FAHD2A -1.45195120004518 0.00136468633984974
16304 CLTB 2.14557051404574 0.00136773521773312
406 EPAS1 -1.11727916093287 0.00137653730126072
2156 SERPINE1 2.40314619864937 0.00137950233764698
17772 NENF -1.35389941935382 0.00137971053655716
9835 SMOX -1.5702315616274 0.00138756471716687
4151 ATP7B -1.96992004602765 0.00139074512745258
9587 FOXA2 -3.96176112107665 0.00139789141079312
18752 GRHL2 1.43749502448988 0.00140136554597377
9378 FUT4 1.62126111572228 0.00140490389541343
2254 LIG1 1.1111411509137 0.00140594980647227
21385 OPLAH 1.2450357913478 0.00140868304552397
8229 RAB2A 1.15855597414676 0.00141072105131428
15533 NA 1.83993571930023 0.00141650712339081
9836 GATA2 1.44915220101005 0.00141819737670201
5257 ABLIM3 -1.21616788122599 0.00142498014051668
6880 GALNT10 -3.6772792767118 0.00142834597818836
2009 DHRS3 1.15702732010379 0.00142918041342562
10687 RHAG 2.0008595457606 0.00143066480567831
19455 SLC2A6 -2.02582650520905 0.00143097586264516
6813 NA -2.09176991689664 0.00143223092892422
4166  -2.00784042528804 0.00143956277582464
21846 ASMTL -1.21566970610955 0.00144120018272664
6576 CACNA2D1 -3.09458640051727 0.00146489490379942
16449 HOMER2 -1.51390598725619 0.00146697765962623
19912 PKDREJ -1.74293956349863 0.0014723155713082
4455 SLC10A3 1.45363663271768 0.0014724257210421
998 GSTO1 -1.17801552183105 0.00147441241689287
3997 CXCL1 -1.19044684613478 0.00147584469041222
10120 FOXO3B 1.19242347995658 0.0014789787273099
19526 CARD9 4.24495321601971 0.0014795345311313
19549 SPTBN4 -2.38852955801305 0.00147969600009495
19128 FZD10 2.71589397592349 0.00148144455857559
6534 CXCR2 -2.86908544249715 0.00148343690335812
17449 FXYD5 -1.2547791188066 0.00148378920821416
10566 CXCL11 -3.1200628900209 0.00148436586518022
1314 ADAR 1.11648636797294 0.00148733358012576
18839 OSGIN1 -1.40151118957204 0.00148859976592607
166  1.63515012340766 0.00149792381511876
365 BCAP31 1.19237503961352 0.00149813858739101
12327  -1.53522656777136 0.00150383500294634
20534 CCDC30 2.96114029080295 0.00150667698228402
12655 CTSB -1.26511001676491 0.00150874507177329
18464 OBFC1 -1.29967978030707 0.00150886775018894
15383 NA -2.37642767231499 0.00151003625417257
716 ITPR3 -1.32700624215305 0.00151061534289446
17902 HCFC1R1 -1.42640345019483 0.00151391412459962
1018 PPIF 1.29399950930623 0.00151894727641567
2716 B3GNT1 -1.38698468472195 0.00151922004073679
13725 NA -2.66099785823144 0.00152624247036046
960 CAT -1.4546751228072 0.00152765810262329
21612  -2.69204092626102 0.00152918027776887
21788 GALR3 -2.31649274147361 0.00153048553121365
6022 FMO3 -2.71308903517253 0.00155614135568528
4059 UGT1A8 -1.28090265056794 0.00156535125964722
10393 PPAP2A -1.07658709483873 0.00157152023905641
9228 PNPLA4 -2.02948806755917 0.00157748781601811
18893 CLIC3 -1.30099670258631 0.00157861429053344
15003 NA 2.13858622217417 0.00158125818446743
17392 MRPL15 1.14185131498253 0.00158161304528179
4672 MYL5 -1.11489185513232 0.00158428514870997
11246 ATRN -1.61756016251641 0.00158735805383105
15190 NA -2.18484353483573 0.0015875814887717
22062 C20orf27 -1.43041625786944 0.00158838727954993
6652 UGT1A8 -1.32089252649152 0.00158973785095284
169 YWHAZP3 1.74008573819373 0.00159264627355718
3097 LOXL1 5.28918596539704 0.00159335584109166
8363 GABARAPL1 -1.45037131219227 0.00160167568452912
8900 DEAF1 -1.44341710424511 0.0016074977466813
21639  -1.34869360726477 0.00161015939110618
1983 HDAC5 -1.12942139180029 0.001613282816416
9793 TNFSF12 -1.27006961287805 0.00161870946896617
21230 EHD2 -1.43809417852995 0.00162022501580559
1707 BLMH -1.11246424647215 0.00162114659685997
18425 LAGE3 1.21522489235976 0.00162226847382181
11642 GALNT10 -4.00438985607327 0.00162849395376246
8712 SQLE -1.40375698443114 0.00163393786218355
4262 PDE4A -1.716571037108 0.0016356235583064
14447 NR2F2 1.65665905455699 0.00163945529376493
2836 HPS1 -1.57902908421965 0.00163954240560856
3572 TCEAL1 -1.06719680604123 0.00164049013165124
21412 C19orf54 -1.2273655911045 0.00164069686042217
10737 CFLAR 1.26968666360009 0.00164349095141313
15896 HLA-C 1.05815356401944 0.00165368162640596
6771 ZFY -2.01803184018358 0.0016603900141827
13957 NIPAL3 1.9755968826909 0.00166318017658403
21678 NA -1.60842561001829 0.0016732710643108
17394 FAM65A -1.37312919309003 0.00167343593246972
8461 IFI16 3.14494237514296 0.00167876512633956
20876 UTP14A 1.08124996842798 0.00168266949475839
10411 GYG2 -3.40376168690371 0.00168319134472151
4474 E2F1 0.983282723424639 0.00168646974873413
4990 PDGFA -1.48801470665446 0.00169415415912353
12957 SQLE -1.16182703838597 0.00169663428508342
2311 NNT -1.66652941807966 0.00171036175909027
10902 TNFSF12 -1.24005045126009 0.00173035028313113
11622 KRT17 1.23348079402701 0.00173099914415993
4960 BCHE -2.42415438771825 0.00173157071928324
3805 EBAG9 1.48554494195429 0.00173192086039345
8773 NSDHL 1.19727367582833 0.00173924545711989
18084 SEZ6L2 -1.17960955794962 0.00174198127919628
18623 SEMA4A 1.51433656297799 0.00174310688303554
17847 ENY2 1.66196861112797 0.00174409723240271
19314 NA -2.74825341145497 0.00174557938189736
20523 CABP5 1.90612284857385 0.0017623534300529
3085 CUL7 -1.36661471310541 0.00176342683112527
21110 HMGCS1 -1.21047898411183 0.00176797081341998
5202 MTTP -3.37454548460128 0.00178553183149037
1022 PRCP -1.2999284059591 0.00179967841431218
8079 MT1X 1.22746040447218 0.00180380830728064
13414 NPIPP1 1.90644175258828 0.00180645007101057
3439 DNASE1L1 -1.06176987232677 0.00180682934824142
10834 NA -2.86372203819212 0.00181059677595756
9239 TRAPPC2 -1.56637310625085 0.00181285446394442
18110 TAPBPL 4.28200483154395 0.00181375869323361
8445 ALDH7A1 -1.05330915767546 0.00183063067851559
19857 DMRT1 2.48629501323925 0.00183128086559435
8992 TNFSF12 -1.25094594683195 0.0018324261378317
10906 MAPK11 -1.27844604735234 0.00183416913427495
10070 MFGE8 -1.4674791541664 0.00184134973733378
5679 CYP4F11 -3.94914963466081 0.00184185249175067
17446 C20orf27 -1.29390622087501 0.0018423858911457
11463 CALD1 -4.35370496026778 0.00185655868438533
13865 CFLAR 2.24795538768108 0.00187332205303985
20997 MARC2 -1.76478661666581 0.00187340721465381
13513 NA 2.76659780298588 0.00187665057696687
22065 PAOX -1.08139666932485 0.0018796801580284
1954 RXRA -1.33009720366751 0.00188146539588492
2476 GYPC -2.34118369247672 0.00188199488325097
19273 MMP28 -2.91533707994434 0.0018914427016849
2764 LGALS9 2.19661568181816 0.00189557247267107
2341 TARBP1 1.19076594876869 0.00190363728686958
8189 PRKDC 1.16246991542351 0.0019061912447685
8238 YWHAB 1.15204785501439 0.00190634368562908
2492 RFX5 -1.17448486007072 0.00190889937673709
9360 CNNM2 -1.02714029855126 0.00190911014079047
14646 OGG1 -1.95629737695543 0.00191160831397557
13113 MYO1F -1.16577022921036 0.00192544317054322
18536 UBTD1 -1.54092898993044 0.00193906495469712
9603 KCNJ15 -2.84795346659934 0.00194660160004671
8822 ARL10 -1.29110136472581 0.00195311037968698
9067 PCYT2 -1.15151254310273 0.00195469777452508
3459 HLA-DMB -1.35105752710509 0.00195719362833714
14499 UGT1A8 -1.12428394827946 0.00196130979167107
17230 RNF130 -1.50970985388832 0.00196187894053672
9385 PUF60 1.11496742371736 0.00197091473163693
20655 PTCH2 -2.49749386156806 0.00197865908312868
1454 CD55 -1.11091129980469 0.0019847788810545
764 BTG2 -1.0341098367551 0.00198755979882815
18217 MOSPD1 1.03838517013958 0.0019914031292387
21919 PLXND1 1.03509003638496 0.0019935143990109
3562 SCG2 2.7233083338141 0.00199499183625804
770 ATP1B1 -1.27054282027139 0.00199538568195871
10745 HFE -1.27816070002682 0.0020021754888818
12340  -1.40252043929386 0.0020064571820428
14482 TOX3 -1.31945714532659 0.00201284680401865
12905 G0S2 1.08180491331374 0.00201598573449756
15454 NA 2.58493930869072 0.00201799625496236
8617 QDPR -1.10321042515998 0.00201850762674384
16593 SFXN3 -1.5061830499044 0.00201912754220118
2835 HPS1 -1.18930279271719 0.00202263840272203
486 SDCBP 1.22381599168268 0.00202592539436514
11444 U2SURP 1.27678873749938 0.00202610043844219
5651 KLK8 -1.25904410348889 0.0020271908371589
1491 ACSL1 -1.3585574167777 0.00202839120956233
22020 FAM65A -1.22530468866192 0.00203219386644894
13536 GNAS -1.06248690248999 0.00203616560917903
12674 TRIM22 5.51999729250901 0.00204004093201885
2211 RNMT -1.10449411847353 0.00204008460673786
7415 DLEC1 -1.16561792579601 0.00204383877501859
8123 VAT1 -1.14097555505246 0.00204818513572154
5833  1.97233875028905 0.00204857563013633
15914 RBMY2FP 2.89232849434579 0.00206199397012094
14931 NA 2.57227315377665 0.00206948558952806
8460 IFI16 4.88156853460601 0.00207077436992281
13838 NA 0.959661039361906 0.00207544438128393
6358 SEMA3F -1.66872494344584 0.00207647120180418
3595 STK3 1.70820947779118 0.00208329030859398
5035 SCN1B -1.28537218404358 0.00208751503430157
3210 VEGFB -1.70192125035468 0.00209657775357127
7543 PROZ 2.18321536178683 0.00210540385396561
13130 RSL1D1 -1.80938023121787 0.00211241502065459
11 EPHB3 -1.89458975672471 0.00211266682053872
16660 NA -2.38941095693191 0.0021188899475735
9388 ATR 2.04277220096785 0.00212208202816209
11928 AIM1 1.24953089300016 0.00212679141612298
7504 CHP1 -1.25313838871897 0.00212829188380062
8774 MRC2 1.9054014183576 0.00213226270364392
12778 RNASE4 -1.54317383207925 0.00214205277191799
21683 NA -1.92911277306338 0.00214931038595463
4331 TRIM21 1.21773974746172 0.00215980488399225
13771 IRGC -2.64032731144847 0.00216094854522882
8615 NR2F2 1.06175048672592 0.00216579296336842
10324 MCAM -5.0239510878532 0.00216612372481501
18778 CLSTN2 -3.6607493961505 0.00216620218965557
16797 IDS 1.28822189336819 0.00217118987039881
13553 NA 2.46419103547918 0.00219458256377314
17313 FAM127B 1.51971053468223 0.00219790631188828
15019 VCAN -3.02158092158342 0.002201098632451
13037  -1.60123664534189 0.00221155151878859
13407 TDRD3 -4.56899835627413 0.00221756350358389
5602 LRRC23 -1.28253108633027 0.002226233648354
18978 SLC6A20 -3.25181508728627 0.00223631876735563
20951 ALDH6A1 -1.63311748888217 0.00223950309599665
19181 MAPKAPK5-AS1 -1.26448496443609 0.00224202543667515
9280 KLK10 1.43711253019266 0.00224730935448593
168 YWHAZ 1.16295090894094 0.00224962226574135
8150 CD164 1.52733204158038 0.00225649753875697
1582 ALDH3A2 -1.73005030315685 0.00225800229916252
3150 PLXNA3 1.24288787942839 0.00226835831510234
7672 PRSS16 -1.30945841337677 0.00227001289705187
22180 FAM86B1 -1.32178443029395 0.00227647339334217
20612 FAM117A -1.11547007754189 0.00227651057409856
