#mm10.refGene.chrom	mm10.refGene.strand	mm10.refGene.txStart	mm10.refGene.txEnd	mm10.kgXref.geneSymbol	mm10.knownToLocusLink.value
chr1	-	24010757	24100341	Fam135a	68187,
chr1	-	23995938	24005640	1110058L19Rik	68002
chr1	+	24678543	24766301	Lmbrd1	68421,
chr1	-	25276403	25277954	Gm20172	100504323
chr1	-	26681800	26687460	4931408C20Rik	210940
chr1	-	28776121	28780252	Gm597	210962
chr1	-	30802341	30863256	Phf3	213109
chr1	-	30941591	30949710	NA	NA
chr1	-	30940302	30949755	Ptp4a1	19243,
chr1	+	31222838	31224287	4930521A18Rik	74708
chr1	+	31264846	31268061	Gm4850	226957
chr1	-	32543545	32547293	Gm5415	408191
chr1	-	32519562	32520999	Gm9839	408192
chr1	+	33669823	33670712	1700001G17Rik	67503
chr1	+	33719895	33742564	Rab23	19335,
chr1	+	33720418	33742564	Rab23	19335
chr1	-	33761752	33814427	Zfp451	98403
chr1	-	33745483	33757750	Bag2	213539
chr1	-	33835898	33838914	Gm15455	433287
chr1	-	33852051	33907621	Bend6	320705,
chr1	-	34433120	34433199	Mir5103	100628580
chr1	+	34439828	34445747	Imp4	27993
chr1	-	34436669	34439672	Ccdc115	69668
chr1	+	34579692	34590944	Fam123c	211383
chr1	-	34552330	34560943	Prss40	21756
chr1	+	34535647	34544311	Cfc1	12627
chr1	+	34498429	34503062	Prss39	21755
chr1	-	34633534	34636210	AA619741	241051
chr1	-	34813217	34843050	Fam168b	214469
chr1	+	34801721	34812754	Arhgef4	226970
chr1	-	34813217	34843050	Fam168b	214469
chr1	-	34813217	34843050	Fam168b	214469
chr1	+	36068399	36106446	Hs6st1	50785
chr1	-	36264601	36273425	Neurl3	214854,
chr1	+	36307732	36324029	Arid5a	214855
chr1	-	36335729	36369181	Kansl3	226976,
chr1	+	36307732	36324029	Arid5a	214855
chr1	+	36307732	36324029	Arid5a	214855,
chr1	+	36307732	36324029	Arid5a	214855,
chr1	+	36471596	36508776	Cnnm4	94220
chr1	-	36548641	36558381	Sema4c	20353,
chr1	-	36530533	36535729	Ankrd23	78321,
chr1	+	36511875	36528237	Cnnm3	94218,
chr1	-	36538172	36547201	Ankrd39	109346
chr1	+	36511875	36528237	Cnnm3	94218
chr1	+	36691486	36693388	Cox5b	12859
chr1	-	36599970	36683183	Fam178b	381337
chr1	+	36714537	36757960	4933424G06Rik	71166
chr1	+	36761860	36782816	Zap70	22637,
chr1	+	37369220	37404439	Inpp4a	269180,
chr1	-	37417084	37430103	6330578E17Rik	76178
chr1	+	37430171	37439124	Unc50	67387,
chr1	-	37754775	37865079	Tsga10	211484,
chr1	+	37872205	37876298	Lipt1	623661
chr1	-	37983866	37997208	Txndc9	98258,
chr1	-	37946737	37957759	Lyg1	69541
chr1	+	37890552	37898333	Mrpl30	107734
chr1	-	37905922	37916493	Lyg2	332427
chr1	-	38052785	38129662	Rev1	56210,
chr1	-	38863872	38898160	Chst10	98388,
chr1	+	38987813	38997236	Pdcl3	68833
chr1	+	38939148	38950276	Nms	433292
chr1	+	39367850	39371910	Rpl31	114641
chr1	+	39367850	39371910	Rpl31	114641
chr1	+	39367850	39371910	Rpl31	114641
chr1	-	39548746	39548840	Snord89	100217461
chr1	+	39535801	39546877	D1Bwg0212e	52846,
chr1	-	39551295	39577347	Rnf149	67702
chr1	-	39618405	39651182	Creg2	263764
chr1	-	39804140	39805332	Gm3646	100042065
chr1	-	40076211	40085851	Gm16894	100047133
chr1	+	40324626	40365471	Il1rl2	107527,
chr1	+	40266585	40316177	Il1r1	16177
chr1	+	40466005	40500854	Il18r1	16182
chr1	+	40465620	40491580	Il18r1	16182,
chr1	+	40439648	40448362	Il1rl1	17082,
chr1	+	40465551	40491578	Il18r1	16182
chr1	+	40440627	40465414	Il1rl1	17082,
chr1	+	40515361	40549297	Il18rap	16174,
chr1	+	40580226	40630731	Slc9a4	110895
chr1	-	40772039	40790657	Mfsd9	211798
chr1	+	40805600	40855267	Tmem182	381339
chr1	-	41167559	41181252	4930448I06Rik	74897
chr1	+	42700335	42703176	2900092D14Rik	73100
chr1	+	42697145	42700209	Pou3f3	18993
chr1	-	42648199	42694825	2610017I09Rik	66297
chr1	+	43098709	43115946	AI597479	98404
chr1	-	43047268	43098622	Tgfbrap1	73122,
chr1	-	43123073	43163961	Fhl2	14200,
chr1	+	43730601	43742564	1500015O10Rik	78896
chr1	+	43934006	44002971	Tpp2	22019,
chr1	-	44009407	44020006	A530098C11Rik	433294
chr1	+	44119967	44144771	Bivm	246229,
chr1	-	44086616	44102388	1700029F09Rik	75623,
chr1	-	44106545	44118773	Kdelc1	72050,
chr1	-	44204069	44218931	4832428D23Rik	403183
chr1	-	44739674	44744949	4930521E06Rik	75066
chr1	+	45311537	45349706	Col3a1	12825
chr1	+	45795500	45823613	Wdr75	73674,
chr1	-	45908069	45925594	Slc40a1	53945,
chr1	-	46020414	46030437	Gm4776	212225
chr1	-	46020414	46030437	Gm4776	212225
chr1	-	46807543	46853509	Slc39a10	227059,
chr1	+	51289125	51302960	Sdpr	20324
chr1	-	51469487	51478399	Nabp1	109019,
chr1	+	52119621	52161865	Stat1	20846
chr1	+	52119437	52161865	Stat1	20846
chr1	+	52119437	52161865	Stat1	20846,
chr1	-	52185280	52233232	Gls	14660
chr1	-	52455848	52500448	Nab1	17936
chr1	+	52630704	52651919	Tmem194b	227094
chr1	+	52630704	52651919	Tmem194b	227094
chr1	-	52789419	52817688	Inpp1	16329
chr1	+	52845045	52920860	Hibch	227095
chr1	-	52925126	52952840	1700019D03Rik	67080,
chr1	+	53061662	53068079	Mstn	17700
chr1	-	53158576	53187617	1700019A02Rik	69397
chr1	+	53297094	53310245	Ormdl1	227102,
chr1	+	53313662	53324064	Osgepl1	72085,
chr1	-	53755511	53785215	Stk17b	98267
chr1	-	54397580	54438971	Gtf3c3	98488
chr1	-	54985169	55027478	Sf3b1	81898
chr1	+	55088147	55091317	Hspe1	15528
chr1	+	55131244	55154899	Mob4	19070
chr1	-	55077833	55087932	Hspd1	15510
chr1	+	55052769	55072702	Coq10b	67876
chr1	+	55052769	55072702	Coq10b	67876
chr1	+	55237176	55240058	Mars2	212679
chr1	-	56636050	56637451	Hsfy2	71066
chr1	+	56971468	56975196	9130024F11Rik	329160
chr1	+	56971468	56975196	9130024F11Rik	329160
chr1	-	57200644	57214996	BC055402	407809
chr1	-	57388243	57406674	1110034B05Rik	68736
chr1	+	57377619	57385422	1700066M21Rik	73467
chr1	-	57393320	57406674	1110034B05Rik	68736
chr1	-	57359221	57377544	4930558J18Rik	75323
chr1	-	57388243	57406674	1110034B05Rik	68736
chr1	-	57955100	57969524	Kctd18	51960
chr1	+	57995973	58026277	Sgol2	68549
chr1	+	57985339	58025897	Sgol2	68549
chr1	-	57955100	57970084	Kctd18	51960
chr1	-	57955100	57970084	Kctd18	51960,
chr1	+	58210396	58268596	Aox4	71872
chr1	+	58393135	58406548	Bzw1	66882,
chr1	-	58411987	58424088	Clk1	12747
chr1	-	58430992	58445486	Ppil3	70225,
chr1	-	58411987	58424088	Clk1	12747
chr1	-	58433786	58445486	Ppil3	70225
chr1	-	58411987	58424088	Clk1	12747,
chr1	-	58522805	58586333	Fam126b	213056,
chr1	-	58462770	58505109	Orc2	18393,
chr1	-	58462770	58501426	Orc2	18393
chr1	-	58462770	58505109	NA	18393
chr1	-	58658119	58695989	Als2cr12	108812,
chr1	+	58652640	58655831	Gm20257	100504501
chr1	+	58795373	58847503	Casp8	12370
chr1	+	58802501	58847503	Casp8	12370
chr1	-	58900449	58973482	Trak2	70827
chr1	-	59050505	59094900	Als2cr11	73463
chr1	-	59191622	59237231	Als2	74018
chr1	-	59120934	59161636	Mpp4	227157,
chr1	-	59120934	59163389	Mpp4	227157
chr1	-	59162755	59237093	Als2	74018
chr1	-	59162755	59237231	Als2	74018,
chr1	+	59256906	59352369	Cdk15	271697,
chr1	+	59482146	59486955	Fzd7	14369
chr1	+	59516263	59634509	Gm973	381260
chr1	+	59691957	59692010	Snord70	100217459
chr1	+	59704807	59704870	Snord11	100217421
chr1	-	59639433	59670834	Sumo1	22218
chr1	+	59685005	59711510	Nop58	55989
chr1	+	59913005	59985348	Fam117b	72750
chr1	-	60076867	60097907	Wdr12	57750
chr1	+	60098280	60151034	Carf	241066,
chr1	-	60076867	60098134	Wdr12	57750
chr1	-	60076867	60098500	Wdr12	57750
chr1	+	60343371	60387387	Cyp20a1	77951,
chr1	+	60746387	60773359	Cd28	12487,
chr1	+	60909024	60915830	Ctla4	12477
chr1	+	60977913	61000321	Icos	54167
chr1	+	61378431	61395904	9530026F06Rik	77341
chr1	-	62790917	62794732	4930487H11Rik	74992
chr1	+	63114739	63158295	Gm11602	100380944
chr1	-	63047800	63114267	Ino80d	227195
chr1	-	63047800	63114267	Ino80d	227195,
chr1	+	63114470	63158295	Gm11602	100380944
chr1	+	63179022	63179135	Snora41	100217464
chr1	+	63176830	63180486	Eef1b2	55949
chr1	-	63182690	63214209	Gpr1	241070
chr1	-	63622850	63686927	Dytn	241073
chr1	+	63730624	63753385	Fastkd2	75619,
chr1	-	63754908	63769267	4933402D24Rik	74426
chr1	-	63980972	63984483	NA	NA
chr1	+	63964726	63968999	Gm13749	433315
chr1	+	64532803	64604548	Creb1	12912
chr1	+	64532803	64604548	Creb1	12912
chr1	-	64606479	64617168	Mettl21a	67099,
chr1	+	64532803	64604548	Creb1	12912
chr1	-	64679868	64690659	2810408I11Rik	69941
chr1	-	64730557	64737750	Fzd5	14367
chr1	+	64691344	64725642	Ccnyl1	227210
chr1	-	64730557	64737750	Fzd5	14367
chr1	-	65048556	65051163	Cryge	12968
chr1	-	65100388	65103363	Cryga	12964
chr1	-	65080226	65082267	Crygb	12965
chr1	-	65071524	65073532	Crygc	12966
chr1	-	65107312	65123193	D630023F18Rik	98303,
chr1	-	65061837	65063440	Crygd	12967
chr1	-	65013085	65032748	Akr1cl	70861,
chr1	-	65071524	65073532	Crygc	12966
chr1	-	65158615	65179142	Idh1	15926
chr1	-	65158615	65186479	Idh1	15926
chr1	+	65311256	65389244	Pth2r	213527
chr1	+	65926521	65928304	Crygf	12969
chr1	-	66719242	66817595	Kansl1l	68691,
chr1	-	66719242	66817595	Kansl1l	68691
chr1	-	66924295	66945056	Myl1	17901
chr1	-	66924295	66935366	Myl1	17901,
chr1	-	67000516	67038834	Lancl1	14768
chr1	-	67000516	67038872	Lancl1	14768
chr1	-	67000516	67038872	Lancl1	14768
chr1	+	67123065	67230448	Cps1	227231
chr1	-	71585522	71653171	Fn1	14268,
chr1	+	71653334	71662843	Apol7d	100042814
chr1	+	71888111	71891204	Gm8883	667931
chr1	+	71888111	71891204	Gm8883	667931
chr1	-	71958997	72005195	4933417E11Rik	71134
chr1	-	72159232	72212307	Mreg	381269
chr1	-	72259172	72284314	Pecr	111175,
chr1	+	72284372	72302995	Tmem169	271711
chr1	+	72711259	72713813	Rpl37a	19981
chr1	-	72642979	72700564	Ankar	319695,
chr1	+	72824479	72852471	Igfbp2	16008
chr1	-	72858064	72874865	Igfbp5	16011
chr1	+	73024585	73025508	1700027A15Rik	69449
chr1	+	73016035	73025508	1700027A15Rik	69449
chr1	-	73015074	73015899	Tnp1	21958
chr1	+	74125540	74148223	Rufy4	435626
chr1	+	74125540	74148230	Rufy4	435626
chr1	+	74153993	74161246	Cxcr2	12765
chr1	-	74279839	74284738	Aamp	227290
chr1	-	74279839	74284738	Aamp	227290
chr1	-	74191785	74194631	Cxcr1	227288
chr1	+	74278599	74279589	Gpbar1	227289
chr1	+	74285033	74287453	Pnkd	56695
chr1	-	74288246	74304336	Tmbim1	69660
chr1	+	74236549	74268213	Arpc2	76709,
chr1	+	74332609	74353692	Pnkd	56695,
chr1	+	74409383	74435560	Vil1	22349
chr1	+	74394309	74394394	Mir26b	387219
chr1	+	74375202	74386051	Slc11a1	18173
chr1	+	74391608	74397285	Ctdsp1	227292
chr1	+	74362107	74369321	Gm216	241112,
chr1	+	74506059	74530842	Rqcd1	58184
chr1	+	74544359	74565977	Plcd4	18802
chr1	+	74542888	74565977	Plcd4	18802,
chr1	+	74661753	74697973	Ttll4	67534
chr1	-	74593751	74601397	Rnf25	57751,
chr1	+	74588360	74592443	Bcs1l	66821,
chr1	+	74601454	74636893	Stk36	269209,
chr1	+	74771891	74785319	Wnt6	22420
chr1	+	74713573	74737890	Cyp27a1	104086
chr1	-	74738921	74748955	Prkag3	241113,
chr1	+	74792018	74804175	Wnt10a	22409
chr1	-	74881508	74885408	Fev	260298
chr1	-	74889943	74893135	Cryba2	12958
chr1	-	74945317	74951651	Ihh	16147,
chr1	-	74900657	74900721	Mir375	723900
chr1	+	74855028	74857732	Cdk5r2	12570
chr1	-	74902079	74935599	Ccdc108	241116
chr1	+	75192159	75199385	NA	52231
chr1	+	75192159	75199385	Ankzf1	52231,
chr1	-	75171640	75180283	Abcb6	74104,
chr1	-	75214973	75219253	Tuba4a	22145
chr1	+	75142785	75147909	Fam134a	227298,
chr1	-	75220094	75232093	A630095N17Rik	381272
chr1	-	75220094	75223654	A630095N17Rik	381272
chr1	-	75198234	75210778	Glb1l	74577
chr1	+	75168645	75171626	Zfand2b	68818
chr1	-	75125541	75133890	Slc23a3	22626
chr1	+	75168734	75171626	Zfand2b	68818
chr1	+	75210828	75215606	Stk16	20872,
chr1	-	75135214	75142368	1810031K17Rik	69171,
chr1	+	75168645	75171626	Zfand2b	68818
chr1	-	75180865	75191923	Atg9a	245860,
chr1	+	75192159	75195538	NA	52231
chr1	+	75192159	75195538	NA	52231
chr1	-	75308564	75317637	Dnpep	13437
chr1	-	75247040	75264208	Ptprn	19275,
chr1	-	75308564	75317017	Dnpep	13437,
chr1	-	75272201	75278380	Resp18	19711
chr1	+	75236422	75245692	Dnajb2	56812
chr1	+	75236701	75245692	Dnajb2	56812
chr1	+	75236422	75245692	Dnajb2	56812
chr1	+	75236422	75245692	Dnajb2	56812
chr1	+	75236422	75245692	Dnajb2	56812
chr1	-	75368209	75375015	Gm15179	100503248
chr1	+	75479531	75485693	Tmem198	319998,
chr1	+	75435942	75443176	Gmppa	69080,
chr1	+	75400084	75404565	Speg	11790
chr1	+	75450509	75474340	Accn4	241118
chr1	+	75382113	75404565	Speg	11790,
chr1	+	75375296	75432306	Speg	11790
chr1	+	75385609	75432304	Speg	11790
chr1	-	75474568	75479471	Chpf	74241
chr1	-	75474568	75479471	Chpf	74241,
chr1	+	75507076	75510354	Inha	16322
chr1	+	75546265	75559431	Slc4a3	20536
chr1	+	75521528	75537335	Stk11ip	71728,
chr1	+	76489132	76502028	Gm17751	620079
chr1	+	76489132	76502028	Gm17751	620079
chr1	-	78424835	78488846	Farsb	23874,
chr1	+	78657824	78707743	Acsl3	74205
chr1	+	78657824	78707743	Acsl3	74205
chr1	+	78658439	78667601	Utp14b	195434
chr1	+	78657824	78707743	Acsl3	74205
chr1	+	78657824	78667601	Utp14b	195434
chr1	+	78816948	78820025	Kcne4	57814
chr1	-	79434668	79440090	Scg2	20254,
chr1	-	79606875	79671972	Ap1s3	252903
chr1	-	79702261	79761769	Wdfy1	69368,
chr1	-	79726402	79761769	Wdfy1	69368
chr1	+	79776017	79781445	Mrpl44	69163,
chr1	-	80198698	80213944	Fam124b	241128
chr1	-	80266817	80340430	Cul3	26554
chr1	+	80445931	80475660	1700016L21Rik	72208
chr1	-	82233104	82291439	Irs1	16367
chr1	-	82756648	82768456	Tm4sf20	66261
chr1	+	82724917	82752389	Mff	75734,
chr1	+	82839482	82896275	Agfg1	15463,
chr1	-	83012522	83038448	Slc19a3	80721,
chr1	+	83159761	83210572	Wdr69	71227
chr1	+	83116765	83119167	Ccl20	20297
chr1	+	83116765	83119167	Ccl20	20297
chr1	+	83159761	83210572	Wdr69	71227
chr1	+	84695838	84695915	Mir5126	100628595
chr1	+	84839840	84900486	Fbxo36	66153
chr1	-	85088138	85109853	A530032D15Rik	381287,
chr1	-	85246343	85270566	C130026I21Rik	620078
chr1	+	85199610	85213762	Gm7609	665378,
chr1	-	85246343	85270566	C130026I21Rik	620078,
chr1	+	85650049	85709448	Sp100	20684,
chr1	+	85600702	85645036	Sp140	434484
chr1	+	85793446	85851577	Cab39	12283
chr1	+	85928482	85931756	4933407L21Rik	71141
chr1	+	85894509	85908698	Itm2c	64294
chr1	-	85939536	85961055	Gpr55	227326
chr1	+	86021941	86029958	Spata3	70060
chr1	+	86021941	86024669	Spata3	70060,
chr1	+	86021941	86027178	Spata3	70060
chr1	+	86021941	86029958	Spata3	70060
chr1	-	86099036	86111970	Htr2b	15559,
chr1	+	86045862	86055456	2810459M11Rik	72792
chr1	+	86045862	86055456	2810459M11Rik	72792
chr1	-	86351169	86351285	Snora75	100303740
chr1	+	86303220	86307305	B3gnt7	227327
chr1	-	86356259	86356327	Snord82	80828
chr1	-	86344718	86359455	Ncl	17975
chr1	+	86359573	86367964	C130036L24Rik	319336
chr1	+	86426328	86428049	1700019O17Rik	71863
chr1	-	86386324	86388141	Nmur1	14767
chr1	+	86526735	86530698	Ptma	19231
chr1	+	86587099	86606500	Cops7b	26895
chr1	-	86543014	86582501	Pde6d	18582
chr1	-	86666292	86670573	Nppc	18159
chr1	-	87086690	87089928	Alppl2	11650,
chr1	+	87125007	87127912	Akp3	11648
chr1	-	87147654	87155027	Ecel1	13599,
chr1	-	87098001	87101606	Alpi	76768
chr1	+	87190596	87200070	Chrnd	11447,
chr1	+	87205810	87211835	Chrng	11449
chr1	+	87213913	87240488	Eif4e2	26987,
chr1	+	87183492	87188404	Prss56	69453
chr1	+	87213913	87228858	Eif4e2	26987
chr1	+	87213938	87228858	Eif4e2	26987,
chr1	-	87386283	87394729	Kcnj13	100040591
chr1	-	87476828	87510362	Ngef	53972
chr1	+	87470263	87475459	3110079O15Rik	73234,
chr1	+	87574026	87597840	Neu2	23956
chr1	+	87574026	87597840	Neu2	23956
chr1	+	87594549	87597840	Neu2	23956,
chr1	+	87584021	87597840	Neu2	23956
chr1	+	87784570	87784818	Scarna6	100217415
chr1	+	87756010	87792428	Atg16l1	77040
chr1	+	87756010	87792428	Atg16l1	77040
chr1	+	87756010	87792428	Atg16l1	77040,
chr1	+	87853286	87944489	Dgkd	227333
chr1	-	88204731	88205748	Dnajb3	15504
chr1	+	88227019	88262289	Heatr7b1	100040766
chr1	+	88211958	88220002	Ugt1a1	394436
chr1	-	88263112	88269408	NA	NA
chr1	-	88258855	88277579	Hjurp	381280
chr1	-	88264827	88277557	Hjurp	NA
chr1	+	88407018	88426438	Spp2	75396
chr1	+	88551516	88562166	Gm19589	100503197
chr1	-	88499870	88510066	Glrp1	14659
chr1	-	88698225	88702191	Arl4c	320982
chr1	+	88754889	88755733	2410088K16Rik	78650
chr1	+	89016112	89022210	1700067G17Rik	73475
chr1	-	89676506	89683892	4933400F21Rik	74403
chr1	-	89952677	90014577	Asb18	208372,
chr1	-	89927961	89931176	Gbx2	14472
chr1	+	90203979	90215722	NA	12778
chr1	+	90203979	90215722	Cxcr7	12778
chr1	+	90603424	90613341	Cops8	108679
chr1	+	90915099	90951142	Mlph	171531
chr1	+	90953107	90954012	Prlh	623503
chr1	+	91179821	91206790	Ramp1	51801
chr1	+	91179821	91225196	Ramp1	51801
chr1	+	91179821	91206790	Ramp1	51801
chr1	+	91145102	91170795	Rbm44	329207
chr1	+	91298337	91321080	Scly	50880,
chr1	+	91250318	91286025	Ube2f	67921,
chr1	+	91322074	91348303	Espnl	227357
chr1	+	91366429	91374217	Fam132b	227358
chr1	-	91375830	91398783	Ilkap	67444
chr1	-	91415981	91459328	Per2	18627,
chr1	-	91411482	91413222	Hes6	55927
chr1	-	91404878	91406029	1700020N18Rik	67086
chr1	+	91494667	91529307	Traf3ip1	74019,
chr1	+	91541079	91559590	Asb1	65247,
chr1	+	91540564	91559590	Asb1	65247
chr1	+	91801476	91848027	Twist2	13345
chr1	-	92479680	92480619	Olfr1416	259040
chr1	-	92511047	92518515	Olfr1414	259041
chr1	-	92439718	92473758	Ndufa10	67273
chr1	-	92490817	92491753	Olfr1415	258228
chr1	-	92637144	92641948	Myeov2	66915
chr1	+	92588331	92589297	Olfr1412	258274
chr1	+	92573124	92574206	Olfr1413	259039
chr1	+	92607838	92608807	Olfr1410	258484
chr1	-	92637144	92641985	Myeov2	66915
chr1	+	92619880	92621001	Olfr12	257890
chr1	+	92596520	92597492	Olfr1411	258483
chr1	-	92644217	92648841	Otos	260301
chr1	+	92850377	92850443	Mir149	387167
chr1	+	92906988	92908620	Dusp28	67446
chr1	-	92870128	92902906	Ankmy1	241158,
chr1	+	92910824	92920585	Rnpepl1	108657
chr1	+	92831685	92860196	Gpc1	14733
chr1	+	92975346	92986391	NA	64095
chr1	+	92973118	92986391	Gpr35	64095
chr1	+	93006333	93012269	Aqp12	208760
chr1	+	92934407	92947948	Capn10	23830,
chr1	-	92933542	92950590	9430060I03Rik	100037260
chr1	+	93006333	93012269	Aqp12	208760
chr1	+	92978902	92986391	Gpr35	64095,
chr1	-	93151354	93160948	2310007B03Rik	71874
chr1	-	93151354	93160870	2310007B03Rik	71874
chr1	+	93135275	93145421	Agxt	11611
chr1	-	93299210	93305870	Mterfd2	69821,
chr1	+	93235896	93296448	Sned1	208777
chr1	+	93343644	93367618	Ppp1r7	66385
chr1	+	93373895	93404304	NA	404545
chr1	+	93373895	93404304	Ano7	404545
chr1	+	93478992	93509732	Sept2	18000
chr1	+	93479060	93509732	Sept2	18000
chr1	+	93478992	93509732	Sept2	18000
chr1	+	93478992	93509732	Sept2	18000
chr1	+	93685693	93695762	Bok	51800
chr1	-	93620750	93635727	Stk25	59041
chr1	-	93792575	93801934	Dtymk	21915
chr1	+	93755032	93789529	Atg4b	66615
chr1	-	93800494	93801934	Dtymk	21915
chr1	+	93803964	93822100	Ing5	66262
chr1	+	93918436	93941239	Gm9994	100041596
chr1	+	93861343	93876494	Gal3st2	381334
chr1	-	94038304	94052553	Pdcd1	18566
chr1	+	94020492	94028330	Neu4	241159,
chr1	+	93990508	94011539	Gm6086	619597
chr1	+	94797441	94802472	4930440C22Rik	74689
chr1	+	95313627	95335284	Fam174a	67698,
chr1	-	95627242	95667594	St8sia4	20452
chr1	-	95587681	95667594	St8sia4	20452
chr1	-	95701183	95716518	4930598F16Rik	75381
chr1	-	95990658	96021758	1700063A18Rik	73454
chr1	-	96612056	96662573	4930533P14Rik	75159
chr1	-	97706045	97770092	Ppip5k2	227399,
chr1	+	98131466	98144655	1810006J02Rik	69030
chr1	+	101155767	101175202	Gm20268	100504525
chr1	-	105276916	105356710	Rnf152	320311
chr1	-	105276916	105356710	Rnf152	320311
chr1	+	105663860	105755131	2310035C23Rik	227446,
chr1	+	105663860	105755131	2310035C23Rik	227446,
chr1	+	105780722	105847981	Tnfrsf11a	21934
chr1	+	105990405	106034079	Zcchc2	227449,
chr1	+	105990405	106034079	Zcchc2	227449
chr1	-	106770787	106796725	Vps4b	20479
chr1	-	106720409	106759742	Kdsr	70750
chr1	-	106711773	106714290	Bcl2	12043
chr1	+	106861179	106883348	Serpinb5	20724,
chr1	+	106980983	107001195	Serpinb13	241196
chr1	-	107045586	107052303	Serpinb3a	20248
chr1	-	107078192	107083480	Serpinb3d	394252
chr1	-	107153960	107161114	Serpinb3b	383548
chr1	-	107271200	107278371	Serpinb3c	381286
chr1	+	107422688	107452689	Serpinb7	116872
chr1	+	107362313	107380475	Serpinb11	66957
chr1	+	107511422	107525600	Serpinb2	18788
chr1	+	107529002	107549271	Serpinb10	241197
chr1	+	107529002	107549271	Serpinb10	241197
chr1	+	107590005	107608978	Serpinb8	20725,
chr1	+	107511509	107525600	Serpinb2	18788,
chr1	+	107590005	107606150	Serpinb8	20725
chr1	-	110889194	110977372	Cdh19	227485
chr1	-	111858701	111864918	Dsel	319901
chr1	+	118321842	118333831	Mki67ip	67949
chr1	-	118298517	118311132	Tsn	22099
chr1	-	118458668	118459265	2900060B14Rik	68204
chr1	+	118627944	118685168	Tfcp2l1	81879
chr1	+	119526153	119528983	Tmem185b	226351
chr1	-	119415464	119422248	Inhbb	16324
chr1	-	119470304	119504782	Ralb	64143
chr1	-	119545032	119649000	Epb4.1l5	226352,
chr1	-	119594823	119649000	Epb4.1l5	226352,
chr1	-	119907898	119913168	Tmem177	66343
chr1	-	120067376	120073780	Tmem37	170706
chr1	+	120121186	120188189	3110009E18Rik	73103
chr1	-	120113279	120121096	Dbi	13167
chr1	+	120121186	120188189	3110009E18Rik	73103
chr1	-	120113279	120120919	Dbi	13167
chr1	-	120226415	120265280	Steap3	68428
chr1	-	120226415	120271082	Steap3	68428
chr1	+	120340581	120343174	C1ql2	226359
chr1	-	120474537	120505084	Marco	17167
chr1	+	120602486	120607991	En1	13798
chr1	-	121304352	121332589	Insig2	72999,
chr1	-	121304352	121328024	Insig2	72999
chr1	-	121304352	121328024	NA	72999
chr1	-	121304352	121327678	NA	72999
chr1	-	121509772	121528465	Htr5b	15564
chr1	-	121553834	121567980	Ddx18	66942
chr1	-	125392904	125435727	Actr3	74117
chr1	-	125392904	125435727	Actr3	74117
chr1	-	125392904	125435727	Actr3	74117
chr1	-	125872041	125912214	Lypd1	72585,
chr1	-	127753616	127774054	2900009J06Rik	100502745
chr1	+	127729412	127767564	Acmsd	266645
chr1	-	127815270	127840290	Ysk4	22625
chr1	+	128202360	128202430	Mir128-1	387147
chr1	+	128244180	128279377	Ubxn4	67812
chr1	-	128331590	128359656	Mcm6	17219
chr1	-	128412117	128417416	Dars	226414
chr1	-	128363706	128417416	Dars	226414,
chr1	-	128588198	128592299	Cxcr4	12767,
chr1	-	130439029	130462740	Cd55	13136,
chr1	-	130576705	130629606	Zp3r	22789
chr1	-	130635920	130661618	C4bp	12269
chr1	-	130689042	130715821	NA	18640
chr1	-	130697016	130714576	Pfkfb2	18640
chr1	+	130717326	130722057	Yod1	226418
chr1	-	130692254	130715821	Pfkfb2	18640,
chr1	-	130689042	130729253	Pfkfb2	18640
chr1	+	130731975	130744622	AA986860	212439,
chr1	-	130882073	130887411	Il24	93672,
chr1	+	130826683	130852249	Pigr	18703
chr1	-	130907191	130911296	Il20	58181
chr1	+	130865776	130880790	Faim3	69169
chr1	-	130932655	130939241	Il19	329244,
